Date & Time,companyName,previousOpen,dayLow,dayHigh,currentValue
04/Jun/2021 | 07:07:29,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2205.60
04/Jun/2021 | 07:07:39,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2205.60
04/Jun/2021 | 07:07:49,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2205.60
04/Jun/2021 | 07:07:59,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2206.20
04/Jun/2021 | 07:08:09,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2206.20
04/Jun/2021 | 07:08:19,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2205.60
04/Jun/2021 | 07:08:29,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2206.20
04/Jun/2021 | 07:08:40,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2206.20
04/Jun/2021 | 07:08:50,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2206.20
04/Jun/2021 | 07:09:00,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2206.20
04/Jun/2021 | 07:09:10,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2207.00
04/Jun/2021 | 07:09:20,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2207.00
04/Jun/2021 | 07:09:30,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2207.00
04/Jun/2021 | 07:09:40,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2207.00
04/Jun/2021 | 07:09:50,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2207.00
04/Jun/2021 | 07:10:00,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2206.50
04/Jun/2021 | 07:10:10,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2207.00
04/Jun/2021 | 07:10:20,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2206.50
04/Jun/2021 | 07:10:31,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2206.50
04/Jun/2021 | 07:10:41,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2206.50
04/Jun/2021 | 07:10:51,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2206.50
04/Jun/2021 | 07:11:01,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2205.55
04/Jun/2021 | 07:11:11,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2205.55
04/Jun/2021 | 07:11:21,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2205.55
04/Jun/2021 | 07:11:32,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2205.55
04/Jun/2021 | 07:11:42,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2205.55
04/Jun/2021 | 07:11:52,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2205.55
04/Jun/2021 | 07:12:02,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2205.55
04/Jun/2021 | 07:12:12,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2203.25
04/Jun/2021 | 07:12:23,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2203.25
04/Jun/2021 | 07:12:33,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2203.25
04/Jun/2021 | 07:12:43,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2203.25
04/Jun/2021 | 07:12:53,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2203.25
04/Jun/2021 | 07:13:03,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2202.50
04/Jun/2021 | 07:13:13,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2203.25
04/Jun/2021 | 07:13:23,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2202.50
04/Jun/2021 | 07:13:33,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2202.50
04/Jun/2021 | 07:13:43,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2202.50
04/Jun/2021 | 07:13:53,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2202.50
04/Jun/2021 | 07:14:03,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2202.50
04/Jun/2021 | 07:14:14,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2203.55
04/Jun/2021 | 07:14:24,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2202.50
04/Jun/2021 | 07:14:34,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2203.55
04/Jun/2021 | 07:14:44,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2203.55
04/Jun/2021 | 07:14:54,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2203.55
04/Jun/2021 | 07:15:04,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2203.55
04/Jun/2021 | 07:15:14,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2203.55
04/Jun/2021 | 07:15:24,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2204.00
04/Jun/2021 | 07:15:34,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2204.00
04/Jun/2021 | 07:15:44,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2204.00
04/Jun/2021 | 07:15:54,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2204.00
04/Jun/2021 | 07:16:05,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2204.00
04/Jun/2021 | 07:16:15,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2205.60
04/Jun/2021 | 07:16:25,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2205.60
04/Jun/2021 | 07:16:35,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2205.60
04/Jun/2021 | 07:16:46,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2205.60
04/Jun/2021 | 07:16:56,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2205.60
04/Jun/2021 | 07:17:06,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2205.60
04/Jun/2021 | 07:17:16,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2207.00
04/Jun/2021 | 07:17:26,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2207.00
04/Jun/2021 | 07:17:36,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2207.00
04/Jun/2021 | 07:17:46,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2207.00
04/Jun/2021 | 07:50:17,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2200.00
04/Jun/2021 | 07:50:29,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2200.00
04/Jun/2021 | 07:50:39,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2200.00
04/Jun/2021 | 07:50:49,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2198.45
04/Jun/2021 | 07:50:59,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2198.45
04/Jun/2021 | 07:51:09,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2198.45
04/Jun/2021 | 07:51:19,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2198.45
04/Jun/2021 | 07:51:30,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2198.45
04/Jun/2021 | 07:51:40,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2198.45
04/Jun/2021 | 07:51:50,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2198.45
04/Jun/2021 | 07:52:00,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2198.70
04/Jun/2021 | 07:52:10,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2198.70
04/Jun/2021 | 07:52:20,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2198.70
04/Jun/2021 | 07:52:30,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2198.70
04/Jun/2021 | 07:52:40,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2198.70
04/Jun/2021 | 07:52:50,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2198.70
04/Jun/2021 | 07:53:00,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2199.50
04/Jun/2021 | 07:53:10,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2199.50
04/Jun/2021 | 07:53:21,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2199.50
04/Jun/2021 | 07:53:31,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2199.50
04/Jun/2021 | 07:53:41,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2199.50
04/Jun/2021 | 07:53:51,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2198.70
04/Jun/2021 | 07:54:01,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2198.70
04/Jun/2021 | 07:54:11,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2198.70
04/Jun/2021 | 07:54:22,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2198.70
04/Jun/2021 | 07:54:32,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2198.70
04/Jun/2021 | 07:54:42,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2198.70
04/Jun/2021 | 07:54:52,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2198.70
04/Jun/2021 | 07:55:02,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2198.65
04/Jun/2021 | 07:55:12,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2198.65
04/Jun/2021 | 07:55:23,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2198.65
04/Jun/2021 | 07:55:33,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2198.65
04/Jun/2021 | 07:55:43,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2198.65
04/Jun/2021 | 07:55:53,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2198.65
04/Jun/2021 | 07:56:03,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2196.50
04/Jun/2021 | 07:56:13,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2196.50
04/Jun/2021 | 07:56:23,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2196.50
04/Jun/2021 | 07:56:33,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2196.50
04/Jun/2021 | 07:56:43,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2196.50
04/Jun/2021 | 07:56:53,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2195.35
04/Jun/2021 | 07:57:03,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2195.35
04/Jun/2021 | 07:57:14,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2195.35
04/Jun/2021 | 07:57:24,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2195.35
04/Jun/2021 | 08:10:39,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2194.55
04/Jun/2021 | 08:10:49,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2194.55
04/Jun/2021 | 08:11:00,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2194.55
04/Jun/2021 | 08:11:11,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2195.20
04/Jun/2021 | 08:11:21,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2195.20
04/Jun/2021 | 08:11:31,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2195.20
04/Jun/2021 | 08:11:41,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2195.20
04/Jun/2021 | 08:11:51,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2195.20
04/Jun/2021 | 08:12:01,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2195.20
04/Jun/2021 | 08:12:11,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2194.65
04/Jun/2021 | 08:12:21,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2194.65
04/Jun/2021 | 08:12:32,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2194.65
04/Jun/2021 | 08:12:42,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2194.65
04/Jun/2021 | 08:12:52,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2194.65
04/Jun/2021 | 08:13:02,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2194.65
04/Jun/2021 | 08:13:12,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2194.65
04/Jun/2021 | 08:13:22,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2194.30
04/Jun/2021 | 08:13:32,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2194.30
04/Jun/2021 | 08:13:42,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2194.30
04/Jun/2021 | 08:13:52,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2194.30
04/Jun/2021 | 08:14:02,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2194.30
04/Jun/2021 | 08:14:12,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2194.30
04/Jun/2021 | 08:14:23,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2194.30
04/Jun/2021 | 08:14:33,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2193.10
04/Jun/2021 | 08:14:43,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2193.10
04/Jun/2021 | 08:14:53,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2193.10
04/Jun/2021 | 08:15:03,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2193.10
04/Jun/2021 | 08:15:13,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2193.10
04/Jun/2021 | 08:15:23,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2193.05
04/Jun/2021 | 08:15:33,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2193.05
04/Jun/2021 | 08:15:44,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2193.05
04/Jun/2021 | 08:15:55,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2193.05
04/Jun/2021 | 08:16:05,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2193.05
04/Jun/2021 | 08:16:15,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2193.05
04/Jun/2021 | 08:16:25,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2193.05
04/Jun/2021 | 08:16:35,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2193.55
04/Jun/2021 | 08:16:45,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2193.55
04/Jun/2021 | 08:16:55,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2193.55
04/Jun/2021 | 08:17:05,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2193.55
04/Jun/2021 | 08:17:16,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2193.55
04/Jun/2021 | 08:17:26,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2193.55
04/Jun/2021 | 08:17:36,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2194.20
04/Jun/2021 | 08:17:47,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2194.20
04/Jun/2021 | 08:17:57,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2194.20
04/Jun/2021 | 08:18:07,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2194.20
04/Jun/2021 | 08:18:17,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2194.20
04/Jun/2021 | 08:18:27,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2195.00
04/Jun/2021 | 08:18:37,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2195.00
04/Jun/2021 | 08:18:48,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2195.00
04/Jun/2021 | 08:18:58,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2195.00
04/Jun/2021 | 08:19:08,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2195.00
04/Jun/2021 | 08:19:18,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2195.00
04/Jun/2021 | 08:19:28,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2195.00
04/Jun/2021 | 08:19:38,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2193.50
04/Jun/2021 | 08:19:48,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2193.50
04/Jun/2021 | 08:19:58,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2193.50
04/Jun/2021 | 08:20:09,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2193.50
04/Jun/2021 | 08:20:19,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2193.50
04/Jun/2021 | 08:20:29,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2193.50
04/Jun/2021 | 08:20:39,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2193.20
04/Jun/2021 | 08:20:49,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2193.20
04/Jun/2021 | 08:20:59,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2193.20
04/Jun/2021 | 08:21:09,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2193.20
04/Jun/2021 | 08:21:19,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2193.20
04/Jun/2021 | 08:21:30,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2193.25
04/Jun/2021 | 08:21:40,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2193.25
04/Jun/2021 | 08:21:50,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2193.25
04/Jun/2021 | 08:22:00,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2193.25
04/Jun/2021 | 08:22:10,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2193.25
04/Jun/2021 | 08:22:20,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.65
04/Jun/2021 | 08:22:30,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2193.25
04/Jun/2021 | 08:22:41,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.65
04/Jun/2021 | 08:22:51,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.65
04/Jun/2021 | 08:23:01,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.65
04/Jun/2021 | 08:23:11,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.65
04/Jun/2021 | 08:23:21,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.65
04/Jun/2021 | 08:23:31,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.65
04/Jun/2021 | 08:23:41,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2193.10
04/Jun/2021 | 08:23:51,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2193.10
04/Jun/2021 | 08:24:01,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2193.10
04/Jun/2021 | 08:24:11,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2193.10
04/Jun/2021 | 08:24:21,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2193.10
04/Jun/2021 | 08:24:31,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.00
04/Jun/2021 | 08:24:42,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2193.10
04/Jun/2021 | 08:24:52,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.00
04/Jun/2021 | 08:25:02,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.00
04/Jun/2021 | 08:25:12,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.00
04/Jun/2021 | 08:25:22,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.00
04/Jun/2021 | 08:25:32,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.00
04/Jun/2021 | 08:25:42,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.00
04/Jun/2021 | 08:25:52,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.00
04/Jun/2021 | 08:26:02,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.00
04/Jun/2021 | 08:26:13,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.00
04/Jun/2021 | 08:26:23,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.00
04/Jun/2021 | 08:26:34,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2193.10
04/Jun/2021 | 08:26:44,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2193.10
04/Jun/2021 | 08:26:54,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2193.10
04/Jun/2021 | 08:27:04,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2193.10
04/Jun/2021 | 08:27:14,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2193.10
04/Jun/2021 | 08:27:24,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2193.10
04/Jun/2021 | 08:27:35,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2193.10
04/Jun/2021 | 08:27:45,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2194.00
04/Jun/2021 | 14:27:27,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.50
04/Jun/2021 | 14:27:40,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.50
04/Jun/2021 | 14:27:43,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.50
04/Jun/2021 | 14:27:52,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.50
04/Jun/2021 | 14:28:02,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.50
04/Jun/2021 | 14:28:13,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.50
04/Jun/2021 | 14:28:24,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.50
04/Jun/2021 | 14:28:35,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.05
04/Jun/2021 | 14:28:48,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.05
04/Jun/2021 | 14:28:59,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.05
04/Jun/2021 | 14:29:09,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.05
04/Jun/2021 | 14:29:20,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.05
04/Jun/2021 | 14:29:30,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.05
04/Jun/2021 | 14:29:41,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2191.85
04/Jun/2021 | 14:29:51,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2191.85
04/Jun/2021 | 14:30:02,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2191.85
04/Jun/2021 | 14:30:12,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2191.85
04/Jun/2021 | 14:30:23,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2191.85
04/Jun/2021 | 14:30:33,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2191.85
04/Jun/2021 | 14:30:44,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2191.85
04/Jun/2021 | 14:30:55,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2191.85
04/Jun/2021 | 14:31:05,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2191.85
04/Jun/2021 | 14:31:16,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2191.85
04/Jun/2021 | 14:31:26,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2191.85
04/Jun/2021 | 14:31:37,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2191.85
04/Jun/2021 | 14:31:48,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2191.45
04/Jun/2021 | 14:32:03,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2191.45
04/Jun/2021 | 14:32:57,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2190.50
04/Jun/2021 | 14:33:08,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2190.50
04/Jun/2021 | 14:33:51,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2190.50
04/Jun/2021 | 14:34:02,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.35
04/Jun/2021 | 14:34:13,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.35
04/Jun/2021 | 14:34:23,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.35
04/Jun/2021 | 14:34:34,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.35
04/Jun/2021 | 14:34:41,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.35
04/Jun/2021 | 14:34:44,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.35
04/Jun/2021 | 14:34:51,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.35
04/Jun/2021 | 14:34:55,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2188.35
04/Jun/2021 | 14:35:02,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2189.25
04/Jun/2021 | 14:35:14,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2189.25
04/Jun/2021 | 14:35:05,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2189.25
04/Jun/2021 | 14:35:24,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2189.25
